"Game.ID","Team","Player","Player.ID","Minutes.Played","Field.Goals","Field.Goal.Attempts","Field.Goal.Percentage","X3.Point.Field.Goals","X3.Point.Field.Goal.Attempts","X3.Point.Field.Goal.Percentage","Free.Throws","Free.Throw.Attempts","Free.Throw.Percentage","Offensive.Rebounds","Defensive.Rebounds","Total.Rebounds","Assists","Steals","Blocks","Turnovers","Personal.Fouls","Points","Plus.Minus"
"23494","201304030POR","POR","Joel Freeland","freeljo01","17:27",3,4,0.75,0,0,NA,1,2,0.5,0,3,3,0,2,0,0,4,7,-9
"23495","201304030POR","POR","Will Barton","bartowi01","9:56",0,5,0,0,2,0,2,2,1,1,1,2,1,0,0,2,1,2,-7
"23496","201304030POR","POR","Luke Babbitt","babbilu01","7:30",0,4,0,0,4,0,0,0,NA,1,0,1,0,0,0,1,1,0,2
"23497","201304030POR","POR","Nolan Smith","smithno01","2:43",1,4,0.25,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,2,1
"23498","201304030SAC","HOU","James Harden","hardeja01","39:50:00",7,19,0.368,2,8,0.25,5,6,0.833,1,6,7,9,0,2,5,2,21,11
"23499","201304030SAC","HOU","Chandler Parsons","parsoch01","39:34:00",12,18,0.667,3,6,0.5,2,2,1,0,5,5,4,0,1,3,1,29,15
"23500","201304030SAC","HOU","Omer Asik","asikom01","35:35:00",6,8,0.75,0,0,NA,7,9,0.778,0,10,10,1,2,0,2,6,19,17
"23501","201304030SAC","HOU","Jeremy Lin","linje01","34:08:00",5,13,0.385,3,6,0.5,2,2,1,0,1,1,10,1,0,2,4,15,17
"23502","201304030SAC","HOU","Greg Smith","smithgr02","19:56",1,2,0.5,0,0,NA,0,0,NA,1,4,5,0,0,0,1,5,2,13
"23503","201304030SAC","HOU","Terrence Jones","joneste01","29:02:00",6,11,0.545,0,1,0,2,2,1,8,4,12,1,2,0,1,4,14,0
"23504","201304030SAC","HOU","Patrick Beverley","beverpa01","13:52",1,5,0.2,0,3,0,0,0,NA,1,1,2,5,0,1,2,2,2,-7
"23505","201304030SAC","HOU","Francisco Garcia","garcifr01","12:37",1,3,0.333,1,3,0.333,0,0,NA,0,2,2,1,2,0,2,2,3,-5
"23506","201304030SAC","HOU","Donatas Motiejunas","motiedo01","11:27",3,7,0.429,1,3,0.333,0,0,NA,1,1,2,0,0,0,1,2,7,-10
"23507","201304030SAC","HOU","James Anderson","anderja01","3:59",0,0,NA,0,0,NA,0,0,NA,0,1,1,1,0,0,0,0,0,-1
"23508","201304030SAC","SAC","John Salmons","salmojo01","38:38:00",0,4,0,0,2,0,0,0,NA,1,0,1,5,1,0,0,2,0,-7
"23509","201304030SAC","SAC","Isaiah Thomas","thomais02","35:26:00",3,16,0.188,1,7,0.143,5,5,1,0,0,0,5,1,1,2,1,12,-6
"23510","201304030SAC","SAC","Jason Thompson","thompja02","32:13:00",6,12,0.5,0,0,NA,5,6,0.833,3,12,15,1,1,2,0,4,17,-4
"23511","201304030SAC","SAC","Tyreke Evans","evansty01","28:53:00",7,18,0.389,2,5,0.4,6,8,0.75,2,2,4,0,4,0,1,3,22,-11
"23512","201304030SAC","SAC","DeMarcus Cousins","couside01","26:37:00",7,13,0.538,0,0,NA,6,9,0.667,3,3,6,2,2,0,2,6,20,-12
"23513","201304030SAC","SAC","Marcus Thornton","thornma01","22:01",8,13,0.615,3,6,0.5,2,2,1,0,1,1,1,2,0,2,0,21,0
"23514","201304030SAC","SAC","Patrick Patterson","pattepa01","15:47",1,4,0.25,0,0,NA,0,0,NA,3,0,3,1,0,0,1,1,2,-6
"23515","201304030SAC","SAC","Toney Douglas","douglto01","12:34",0,3,0,0,1,0,0,0,NA,0,2,2,3,1,0,2,2,0,-4
"23516","201304030SAC","SAC","Cole Aldrich","aldrico01","12:00",0,1,0,0,0,NA,0,0,NA,1,5,6,0,0,1,1,0,0,-2
"23517","201304030SAC","SAC","Chuck Hayes","hayesch01","9:23",0,0,NA,0,0,NA,2,2,1,0,1,1,1,0,0,1,0,2,4
"23518","201304030SAC","SAC","Travis Outlaw","outlatr01","6:28",2,3,0.667,0,0,NA,2,2,1,0,1,1,0,0,0,0,1,6,-2
"23519","201304030SAS","ORL","Maurice Harkless","harklma01","42:11:00",8,21,0.381,0,2,0,2,2,1,3,6,9,2,0,2,2,0,18,-12
"23520","201304030SAS","ORL","Tobias Harris","harrito02","41:28:00",5,19,0.263,1,6,0.167,0,0,NA,1,6,7,5,1,3,4,2,11,-7
"23521","201304030SAS","ORL","Beno Udrih","udrihbe01","39:31:00",5,11,0.455,2,3,0.667,2,2,1,0,3,3,8,3,0,4,4,14,-16
"23522","201304030SAS","ORL","Nikola Vucevic","vucevni01","35:57:00",7,13,0.538,0,0,NA,2,2,1,4,10,14,2,4,2,0,3,16,-3
"23523","201304030SAS","ORL","Andrew Nicholson","nichoan01","9:54",1,4,0.25,0,0,NA,0,0,NA,0,3,3,0,1,0,1,0,2,-13
"23524","201304030SAS","ORL","E'Twaun Moore","mooreet01","23:54",1,6,0.167,0,2,0,1,2,0.5,0,3,3,1,0,0,1,2,3,-13
"23525","201304030SAS","ORL","DeQuan Jones","jonesde01","20:00",5,9,0.556,1,2,0.5,1,1,1,0,1,1,0,2,0,0,1,12,10
"23526","201304030SAS","ORL","Doron Lamb","lambdo01","16:04",3,4,0.75,2,2,1,0,0,NA,0,4,4,2,1,0,0,2,8,-4
"23527","201304030SAS","ORL","Kyle O'Quinn","oquinky01","11:01",0,3,0,0,0,NA,0,0,NA,1,2,3,4,0,0,1,2,0,-12
"23528","201304030SAS","SAS","Nando De Colo","decolna01","28:38:00",3,9,0.333,1,3,0.333,1,2,0.5,0,7,7,6,2,1,2,2,8,11
"23529","201304030SAS","SAS","Danny Green","greenda02","27:53:00",7,10,0.7,4,7,0.571,2,2,1,1,2,3,3,2,1,1,0,20,24
"23530","201304030SAS","SAS","Boris Diaw","diawbo01","24:56:00",2,7,0.286,0,0,NA,0,0,NA,5,2,7,4,0,1,3,0,4,2
"23531","201304030SAS","SAS","Stephen Jackson","jacksst02","19:40",1,9,0.111,0,4,0,0,0,NA,0,1,1,3,0,0,3,0,2,-8
"23532","201304030SAS","SAS","Tim Duncan","duncati01","13:35",2,5,0.4,0,0,NA,1,2,0.5,0,4,4,0,0,0,2,0,5,0
"23533","201304030SAS","SAS","Gary Neal","nealga01","31:28:00",6,14,0.429,4,8,0.5,0,0,NA,0,8,8,2,0,0,0,2,16,-1
"23534","201304030SAS","SAS","Patrick Mills","millspa02","24:56:00",3,11,0.273,1,6,0.167,0,0,NA,0,2,2,4,1,0,2,1,7,3
"23535","201304030SAS","SAS","Matt Bonner","bonnema01","22:14",4,8,0.5,0,1,0,1,2,0.5,1,2,3,1,0,1,0,2,9,11
"23536","201304030SAS","SAS","Aron Baynes","baynear01","17:58",4,6,0.667,0,0,NA,1,3,0.333,2,3,5,0,0,0,2,1,9,8
"23537","201304030SAS","SAS","Tiago Splitter","splitti01","16:27",4,7,0.571,0,0,NA,2,2,1,3,6,9,1,1,0,0,0,10,6
"23538","201304030SAS","SAS","Cory Joseph","josepco01","12:15",4,4,1,0,0,NA,0,0,NA,0,4,4,2,1,0,0,0,8,14
"23539","201304030TOR","WAS","Emeka Okafor","okafoem01","33:39:00",8,16,0.5,0,0,NA,1,2,0.5,1,7,8,0,1,1,3,4,17,-8
"23540","201304030TOR","WAS","John Wall","walljo01","32:35:00",5,17,0.294,0,1,0,10,10,1,1,4,5,5,0,0,2,3,20,-21
"23541","201304030TOR","WAS","Nene Hilario","hilarne01","32:18:00",5,12,0.417,0,0,NA,2,2,1,2,3,5,1,1,1,3,5,12,-4
"23542","201304030TOR","WAS","Martell Webster","webstma02","25:40:00",1,8,0.125,0,4,0,2,4,0.5,1,2,3,3,0,0,1,3,4,-13
"23543","201304030TOR","WAS","Garrett Temple","templga01","15:56",0,2,0,0,0,NA,0,0,NA,0,2,2,1,2,0,0,1,0,-11
"23544","201304030TOR","WAS","Trevor Ariza","arizatr01","34:12:00",3,9,0.333,2,5,0.4,0,0,NA,2,5,7,1,1,0,1,2,8,0
"23545","201304030TOR","WAS","A.J. Price","priceaj01","19:18",1,6,0.167,1,4,0.25,2,5,0.4,0,0,0,1,1,0,0,0,5,9
"23546","201304030TOR","WAS","Cartier Martin","martica01","16:26",2,6,0.333,2,5,0.4,0,0,NA,1,4,5,0,0,0,1,0,6,6
"23547","201304030TOR","WAS","Trevor Booker","booketr01","15:33",0,1,0,0,0,NA,2,4,0.5,1,1,2,1,0,0,1,3,2,0
"23548","201304030TOR","WAS","Kevin Seraphin","serapke01","10:25",1,3,0.333,0,0,NA,2,2,1,1,3,4,1,1,0,2,4,4,3
"23549","201304030TOR","WAS","Jan Vesely","veselja01","3:58",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,2,0,-11
"23550","201304030TOR","TOR","Jonas Valanciunas","valanjo01","40:42:00",4,7,0.571,0,0,NA,16,18,0.889,0,10,10,1,1,2,3,4,24,17
"23551","201304030TOR","TOR","DeMar DeRozan","derozde01","37:23:00",11,21,0.524,0,0,NA,3,5,0.6,0,1,1,1,1,1,3,0,25,20
"23552","201304030TOR","TOR","Kyle Lowry","lowryky01","36:53:00",2,8,0.25,1,3,0.333,4,6,0.667,0,8,8,13,0,0,2,3,9,13
"23553","201304030TOR","TOR","Amir Johnson","johnsam01","34:33:00",4,8,0.5,0,0,NA,1,1,1,1,6,7,1,2,2,1,5,9,6
"23554","201304030TOR","TOR","Rudy Gay","gayru01","26:14:00",2,8,0.25,0,3,0,2,4,0.5,1,7,8,2,2,0,4,4,6,7
"23555","201304030TOR","TOR","Quincy Acy","acyqu01","19:54",4,5,0.8,0,0,NA,0,0,NA,1,2,3,0,0,1,2,5,8,-4
"23556","201304030TOR","TOR","Landry Fields","fieldla01","17:28",1,1,1,0,0,NA,1,2,0.5,1,2,3,0,0,0,0,2,3,12
"23557","201304030TOR","TOR","Sebastian Telfair","telfase01","11:07",1,5,0.2,0,1,0,0,0,NA,0,2,2,3,0,0,0,1,2,-3
"23558","201304030TOR","TOR","Terrence Ross","rosste01","7:54",1,2,0.5,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,-10
"23559","201304030TOR","TOR","Alan Anderson","anderal01","7:52",0,1,0,0,1,0,0,0,NA,0,2,2,0,0,0,0,0,0,-8
"23560","201304030UTA","DEN","Danilo Gallinari","gallida01","32:41:00",6,10,0.6,2,4,0.5,7,8,0.875,2,2,4,3,0,0,3,1,21,8
"23561","201304030UTA","DEN","Andre Iguodala","iguodan01","31:32:00",4,10,0.4,1,4,0.25,1,4,0.25,0,0,0,6,2,1,3,2,10,9
"23562","201304030UTA","DEN","Andre Miller","millean02","26:32:00",6,12,0.5,1,1,1,0,0,NA,0,2,2,6,1,0,0,2,13,18
"23563","201304030UTA","DEN","Kenneth Faried","farieke01","25:41:00",8,10,0.8,0,0,NA,3,5,0.6,3,5,8,0,0,2,2,2,19,10
"23564","201304030UTA","DEN","Kosta Koufos","koufoko01","23:37",1,2,0.5,0,0,NA,0,0,NA,2,11,13,0,0,1,0,2,2,15
"23565","201304030UTA","DEN","Corey Brewer","breweco01","27:33:00",4,7,0.571,1,3,0.333,5,6,0.833,0,3,3,2,1,0,1,2,14,16
"23566","201304030UTA","DEN","Wilson Chandler","chandwi01","25:27:00",4,10,0.4,1,4,0.25,1,2,0.5,0,4,4,3,0,2,0,3,10,10
"23567","201304030UTA","DEN","Evan Fournier","fournev01","21:28",7,9,0.778,1,2,0.5,3,3,1,0,2,2,2,3,0,1,3,18,-1
"23568","201304030UTA","DEN","JaVale McGee","mcgeeja01","18:29",1,3,0.333,0,0,NA,0,0,NA,1,2,3,0,0,2,2,1,2,10
"23569","201304030UTA","DEN","Anthony Randolph","randoan01","2:44",0,0,NA,0,0,NA,4,4,1,0,1,1,0,0,0,1,0,4,-1
"23570","201304030UTA","DEN","Timofey Mozgov","mozgoti01","2:14",0,0,NA,0,0,NA,0,0,NA,0,2,2,0,0,0,0,1,0,-1
"23571","201304030UTA","DEN","Jordan Hamilton","hamiljo02","1:01",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,-4
"23572","201304030UTA","DEN","Quincy Miller","millequ01","1:01",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,1,0,0,-4
"23573","201304030UTA","UTA","Al Jefferson","jeffeal01","36:12:00",7,11,0.636,0,0,NA,2,4,0.5,1,8,9,3,1,1,1,3,16,-20
"23574","201304030UTA","UTA","Mo Williams","willima01","32:21:00",2,12,0.167,0,3,0,0,0,NA,2,3,5,7,1,0,1,1,4,-18
"23575","201304030UTA","UTA","Paul Millsap","millspa01","31:02:00",6,12,0.5,0,0,NA,4,4,1,1,2,3,2,0,0,1,0,16,-14
"23576","201304030UTA","UTA","Gordon Hayward","haywago01","30:33:00",7,13,0.538,3,6,0.5,1,2,0.5,0,1,1,2,1,0,0,3,18,-15
"23577","201304030UTA","UTA","Randy Foye","foyera01","26:51:00",2,9,0.222,2,8,0.25,1,2,0.5,0,2,2,1,1,0,1,3,7,-22
"23578","201304030UTA","UTA","Derrick Favors","favorde01","28:05:00",3,8,0.375,0,0,NA,2,2,1,1,5,6,1,0,1,1,3,8,-6
"23579","201304030UTA","UTA","Marvin Williams","willima02","22:13",5,7,0.714,0,1,0,0,0,NA,2,0,2,3,0,1,2,3,10,0
"23580","201304030UTA","UTA","Alec Burks","burksal01","18:19",3,6,0.5,0,0,NA,2,4,0.5,0,2,2,2,2,1,0,2,8,1
"23581","201304030UTA","UTA","Jamaal Tinsley","tinslja01","5:09",2,3,0.667,1,2,0.5,0,0,NA,0,1,1,1,0,0,2,0,5,0
"23582","201304030UTA","UTA","Jeremy Evans","evansje01","3:05",1,1,1,0,0,NA,0,0,NA,1,0,1,1,1,0,0,2,2,3
"23583","201304030UTA","UTA","DeMarre Carroll","carrode01","3:05",1,2,0.5,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,2,3
"23584","201304030UTA","UTA","Earl Watson","watsoea01","3:05",0,0,NA,0,0,NA,0,0,NA,0,0,0,2,0,0,0,0,0,3
"23585","201304040BRK","CHI","Carlos Boozer","boozeca01","45:02:00",12,22,0.545,0,0,NA,5,8,0.625,5,13,18,3,0,0,3,4,29,1
"23586","201304040BRK","CHI","Jimmy Butler","butleji01","43:02:00",7,15,0.467,1,2,0.5,1,2,0.5,2,8,10,3,2,1,5,2,16,7
"23587","201304040BRK","CHI","Luol Deng","denglu01","42:23:00",8,15,0.533,0,1,0,2,2,1,3,4,7,3,1,0,3,2,18,-2
"23588","201304040BRK","CHI","Nazr Mohammed","mohamna01","36:41:00",2,6,0.333,0,0,NA,0,0,NA,3,6,9,1,0,3,1,5,4,6
"23589","201304040BRK","CHI","Kirk Hinrich","hinriki01","33:21:00",4,11,0.364,2,4,0.5,0,0,NA,0,0,0,6,1,0,0,6,10,-7
"23590","201304040BRK","CHI","Nate Robinson","robinna01","22:24",4,8,0.5,1,2,0.5,3,4,0.75,0,0,0,5,1,0,1,5,12,8
"23591","201304040BRK","CHI","Vladimir Radmanovic","radmavl01","11:19",1,4,0.25,0,2,0,0,1,0,0,1,1,0,0,0,0,3,2,-4
"23592","201304040BRK","CHI","Daequan Cook","cookda02","5:38",0,1,0,0,0,NA,1,2,0.5,0,1,1,0,0,0,0,1,1,1
"23593","201304040BRK","CHI","Marquis Teague","teaguma01","0:11",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0
"23594","201304040BRK","BRK","Deron Williams","willide01","40:04:00",9,16,0.563,2,4,0.5,10,13,0.769,0,2,2,10,1,0,3,1,30,3
"23595","201304040BRK","BRK","Brook Lopez","lopezbr01","36:34:00",10,19,0.526,0,0,NA,8,10,0.8,1,4,5,1,1,2,2,1,28,4
"23596","201304040BRK","BRK","Reggie Evans","evansre01","34:48:00",0,4,0,0,0,NA,0,0,NA,3,10,13,1,1,0,2,4,0,3
"23597","201304040BRK","BRK","Joe Johnson","johnsjo02","34:33:00",4,11,0.364,3,6,0.5,1,2,0.5,1,0,1,1,2,0,2,0,12,2
"23598","201304040BRK","BRK","Gerald Wallace","wallage01","29:18:00",2,5,0.4,0,1,0,0,0,NA,0,2,2,2,1,0,0,1,4,2
"23599","201304040BRK","BRK","Keith Bogans","boganke01","21:18",0,1,0,0,1,0,0,0,NA,1,1,2,0,0,0,0,3,0,-1
"23600","201304040BRK","BRK","Kris Humphries","humphkr01","13:07",1,3,0.333,0,0,NA,0,0,NA,0,2,2,0,0,0,0,3,2,-5
"23601","201304040BRK","BRK","Andray Blatche","blatcan01","11:26",3,6,0.5,0,0,NA,2,3,0.667,0,0,0,0,1,0,4,0,8,-6
"23602","201304040BRK","BRK","MarShon Brooks","brookma01","10:00",2,2,1,0,0,NA,1,1,1,1,1,2,1,0,0,2,2,5,-7
"23603","201304040BRK","BRK","C.J. Watson","watsocj01","8:52",0,3,0,0,1,0,1,1,1,0,1,1,1,1,1,1,4,1,-5
"23604","201304040DEN","DAL","Dirk Nowitzki","nowitdi01","35:00:00",6,10,0.6,1,3,0.333,0,0,NA,0,6,6,0,1,3,3,0,13,-8
"23605","201304040DEN","DAL","Shawn Marion","mariosh01","28:26:00",5,11,0.455,0,1,0,0,0,NA,2,4,6,2,2,0,1,3,10,10
"23606","201304040DEN","DAL","Mike James","jamesmi01","24:58:00",3,7,0.429,0,2,0,0,0,NA,0,4,4,5,0,1,3,3,6,5
"23607","201304040DEN","DAL","Chris Kaman","kamanch01","24:04:00",6,11,0.545,0,0,NA,1,2,0.5,3,6,9,2,0,1,1,3,13,10
"23608","201304040DEN","DAL","O.J. Mayo","mayooj01","23:05",2,6,0.333,0,2,0,0,0,NA,0,1,1,6,1,0,1,6,4,-6
"23609","201304040DEN","DAL","Darren Collison","collida01","29:58:00",4,9,0.444,0,2,0,3,3,1,1,2,3,5,0,1,1,1,11,-3
"23610","201304040DEN","DAL","Vince Carter","cartevi01","25:50:00",5,14,0.357,1,5,0.2,0,0,NA,2,4,6,6,1,0,0,3,11,11
"23611","201304040DEN","DAL","Brandan Wright","wrighbr03","23:35",6,13,0.462,0,0,NA,4,5,0.8,1,5,6,0,1,1,0,1,16,-13
"23612","201304040DEN","DAL","Anthony Morrow","morroan01","12:42",3,5,0.6,1,2,0.5,0,0,NA,0,0,0,0,0,0,0,2,7,3
"23613","201304040DEN","DAL","Jae Crowder","crowdja01","12:22",1,2,0.5,1,1,1,0,0,NA,0,0,0,0,0,0,0,2,3,-14
"23614","201304040DEN","DEN","Andre Iguodala","iguodan01","40:31:00",3,13,0.231,1,3,0.333,1,2,0.5,3,6,9,8,1,0,3,0,8,1
"23615","201304040DEN","DEN","Kenneth Faried","farieke01","37:53:00",4,11,0.364,0,0,NA,4,8,0.5,8,11,19,1,2,4,0,3,12,7
"23616","201304040DEN","DEN","Andre Miller","millean02","32:50:00",9,15,0.6,1,2,0.5,3,5,0.6,1,2,3,7,1,0,1,2,22,-5
"23617","201304040DEN","DEN","Kosta Koufos","koufoko01","21:02",2,8,0.25,0,0,NA,0,0,NA,3,2,5,0,1,0,0,1,4,-12
"23618","201304040DEN","DEN","Danilo Gallinari","gallida01","16:05",3,7,0.429,0,3,0,3,6,0.5,0,1,1,1,0,0,1,1,9,-3
"23619","201304040DEN","DEN","Corey Brewer","breweco01","34:33:00",7,17,0.412,2,5,0.4,7,8,0.875,1,1,2,1,2,1,0,0,23,5
"23620","201304040DEN","DEN","Wilson Chandler","chandwi01","20:45",3,6,0.5,2,2,1,0,0,NA,1,4,5,0,0,0,2,5,8,4
"23621","201304040DEN","DEN","Evan Fournier","fournev01","19:07",1,6,0.167,0,2,0,1,1,1,0,2,2,3,0,0,1,2,3,5
"23622","201304040DEN","DEN","JaVale McGee","mcgeeja01","14:49",2,5,0.4,0,0,NA,0,0,NA,1,3,4,1,0,1,0,1,4,-3
"23623","201304040DEN","DEN","Anthony Randolph","randoan01","2:25",1,1,1,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,2,6
"23624","201304040OKC","SAS","Kawhi Leonard","leonaka01","41:43:00",9,18,0.5,3,4,0.75,3,6,0.5,6,8,14,6,1,0,2,0,24,-3
"23625","201304040OKC","SAS","Tim Duncan","duncati01","35:03:00",9,19,0.474,0,0,NA,6,6,1,2,9,11,1,0,3,1,1,24,2
"23626","201304040OKC","SAS","Danny Green","greenda02","29:31:00",2,7,0.286,2,6,0.333,0,0,NA,0,2,2,2,2,1,2,1,6,-25
"23627","201304040OKC","SAS","Tiago Splitter","splitti01","29:18:00",1,7,0.143,0,0,NA,2,2,1,2,4,6,2,1,1,3,0,4,-24
"23628","201304040OKC","SAS","Tony Parker","parketo01","25:27:00",1,6,0.167,0,1,0,0,0,NA,0,1,1,4,0,0,0,2,2,1
"23629","201304040OKC","SAS","Boris Diaw","diawbo01","28:13:00",3,6,0.5,0,1,0,0,0,NA,1,4,5,3,1,0,0,1,6,2
"23630","201304040OKC","SAS","Gary Neal","nealga01","28:12:00",5,11,0.455,1,4,0.25,3,3,1,0,1,1,1,0,0,1,1,14,0
"23631","201304040OKC","SAS","Nando De Colo","decolna01","22:33",3,9,0.333,2,5,0.4,0,0,NA,0,4,4,2,2,0,1,4,8,-13
"23632","201304040OKC","OKC","Kevin Durant","duranke01","44:48:00",10,20,0.5,2,3,0.667,3,4,0.75,1,8,9,6,1,3,6,2,25,4
"23633","201304040OKC","OKC","Russell Westbrook","westbru01","34:59:00",9,21,0.429,2,6,0.333,7,7,1,2,5,7,7,3,0,3,0,27,-2
"23634","201304040OKC","OKC","Serge Ibaka","ibakase01","34:28:00",5,9,0.556,1,1,1,0,0,NA,3,8,11,1,0,3,0,4,11,13
"23635","201304040OKC","OKC","Thabo Sefolosha","sefolth01","27:21:00",5,8,0.625,1,2,0.5,0,0,NA,3,2,5,1,1,0,0,0,11,5
"23636","201304040OKC","OKC","Kendrick Perkins","perkike01","23:45",1,4,0.25,0,0,NA,0,0,NA,0,1,1,1,0,3,0,4,2,7
"23637","201304040OKC","OKC","Nick Collison","collini01","24:15:00",0,1,0,0,0,NA,2,2,1,0,7,7,1,1,1,1,3,2,5
"23638","201304040OKC","OKC","Kevin Martin","martike02","21:14",1,6,0.167,0,2,0,0,0,NA,0,4,4,1,0,1,1,1,2,5
"23639","201304040OKC","OKC","Derek Fisher","fishede01","14:51",6,8,0.75,5,7,0.714,0,0,NA,0,1,1,0,1,0,0,2,17,9
"23640","201304040OKC","OKC","Reggie Jackson","jacksre01","14:20",1,5,0.2,1,3,0.333,0,0,NA,0,2,2,3,0,2,1,1,3,14
"23641","201304050ATL","PHI","Jrue Holiday","holidjr01","41:34:00",3,14,0.214,0,1,0,3,6,0.5,1,2,3,8,2,1,2,1,9,5
"23642","201304050ATL","PHI","Spencer Hawes","hawessp01","38:16:00",8,17,0.471,1,1,1,2,2,1,4,8,12,3,1,0,0,1,19,11
"23643","201304050ATL","PHI","Evan Turner","turneev01","37:43:00",9,15,0.6,3,4,0.75,3,4,0.75,0,11,11,2,1,0,3,2,24,15
"23644","201304050ATL","PHI","Thaddeus Young","youngth01","36:39:00",6,9,0.667,0,0,NA,2,4,0.5,5,8,13,2,1,1,4,4,14,14
"23645","201304050ATL","PHI","Damien Wilkins","wilkida02","33:13:00",5,8,0.625,2,3,0.667,4,4,1,1,3,4,5,1,1,0,5,16,11
"23646","201304050ATL","PHI","Nick Young","youngni01","13:41",2,7,0.286,2,4,0.5,2,2,1,0,1,1,1,1,0,1,0,8,-1
"23647","201304050ATL","PHI","Royal Ivey","iveyro01","13:17",1,2,0.5,1,2,0.5,0,0,NA,0,2,2,1,1,0,1,1,3,-4
"23648","201304050ATL","PHI","Lavoy Allen","allenla01","12:43",1,2,0.5,0,0,NA,2,2,1,0,0,0,1,0,1,0,1,4,2
"23649","201304050ATL","PHI","Justin Holiday","holidju01","6:49",2,6,0.333,0,1,0,0,0,NA,0,2,2,1,0,0,0,3,4,2
"23650","201304050ATL","PHI","Arnett Moultrie","moultar01","6:05",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,1,0,0
"23651","201304050ATL","ATL","Al Horford","horfoal01","39:00:00",8,19,0.421,0,0,NA,2,2,1,4,6,10,3,1,2,5,0,18,-13
"23652","201304050ATL","ATL","Josh Smith","smithjo03","34:35:00",8,13,0.615,2,3,0.667,1,4,0.25,0,6,6,4,0,2,2,3,19,-20
"23653","201304050ATL","ATL","Kyle Korver","korveky01","31:24:00",3,7,0.429,1,4,0.25,4,5,0.8,0,4,4,1,2,0,2,2,11,-8
"23654","201304050ATL","ATL","Jeff Teague","teaguje01","30:51:00",4,13,0.308,2,6,0.333,2,2,1,1,0,1,9,1,0,2,4,12,-7
"23655","201304050ATL","ATL","DeShawn Stevenson","stevede01","21:40",1,2,0.5,0,0,NA,0,0,NA,1,1,2,3,0,0,1,2,2,-13
"23656","201304050ATL","ATL","Ivan Johnson","johnsiv01","26:20:00",6,10,0.6,0,0,NA,5,8,0.625,0,8,8,0,0,0,0,2,17,2
"23657","201304050ATL","ATL","Anthony Tolliver","tollian01","20:08",0,2,0,0,2,0,0,0,NA,0,7,7,1,0,0,0,0,0,6
"23658","201304050ATL","ATL","Shelvin Mack","macksh01","17:09",3,5,0.6,0,1,0,0,2,0,0,1,1,2,0,0,0,3,6,-4
"23659","201304050ATL","ATL","Dahntay Jones","jonesda02","16:36",1,2,0.5,0,1,0,3,4,0.75,0,2,2,0,1,0,0,3,5,-3
"23660","201304050ATL","ATL","Mike Scott","scottmi01","2:17",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,5
"23661","201304050BOS","CLE","Tristan Thompson","thomptr01","41:24:00",10,17,0.588,0,0,NA,9,9,1,7,10,17,1,0,1,1,3,29,9
"23662","201304050BOS","CLE","Kyrie Irving","irvinky01","37:13:00",4,20,0.2,2,6,0.333,1,1,1,0,5,5,8,2,2,4,0,11,8
"23663","201304050BOS","CLE","Wayne Ellington","ellinwa01","36:18:00",5,8,0.625,1,2,0.5,1,2,0.5,1,5,6,0,1,0,1,1,12,3
"23664","201304050BOS","CLE","Alonzo Gee","geeal01","33:04:00",8,17,0.471,0,2,0,0,0,NA,3,7,10,1,1,1,1,4,16,13
"23665","201304050BOS","CLE","Tyler Zeller","zellety01","25:42:00",4,9,0.444,0,0,NA,1,2,0.5,0,6,6,0,0,0,1,5,9,0
"23666","201304050BOS","CLE","Shaun Livingston","livinsh01","23:51",2,4,0.5,0,0,NA,3,4,0.75,0,2,2,4,0,2,2,0,7,-1
"23667","201304050BOS","CLE","Kevin Jones","joneske01","21:48",1,6,0.167,0,0,NA,0,0,NA,3,5,8,0,0,1,1,1,2,10
"23668","201304050BOS","CLE","C.J. Miles","milescj01","14:56",2,7,0.286,0,3,0,5,6,0.833,1,3,4,0,1,0,2,3,9,-7
"23669","201304050BOS","CLE","Luke Walton","waltolu01","3:18",0,0,NA,0,0,NA,0,0,NA,0,0,0,2,0,0,0,1,0,-1
"23670","201304050BOS","CLE","Marreese Speights","speigma01","2:23",0,1,0,0,0,NA,2,2,1,0,0,0,0,0,0,1,2,2,-4
"23671","201304050BOS","CLE","Omri Casspi","casspom01","0:03",0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0
"23672","201304050BOS","BOS","Brandon Bass","bassbr01","39:29:00",7,14,0.5,0,0,NA,0,1,0,1,6,7,1,0,2,1,2,14,-3
"23673","201304050BOS","BOS","Jeff Green","greenje02","32:38:00",8,13,0.615,1,1,1,6,8,0.75,1,8,9,4,0,0,2,4,23,-7
"23674","201304050BOS","BOS","Avery Bradley","bradlav01","27:30:00",3,12,0.25,2,8,0.25,2,4,0.5,0,0,0,3,1,1,2,3,10,-8
